date,open,high,low,close
2020-05-21 22:05:00+09:00,1015622,1017439,1015495,1017179
2020-05-21 22:10:00+09:00,1017561,1018339,1016665,1017056
2020-05-21 22:15:00+09:00,1016976,1019000,1016814,1018321
2020-05-21 22:20:00+09:00,1018316,1018696,1017325,1017784
2020-05-21 22:25:00+09:00,1017787,1018062,1016805,1017002
2020-05-21 22:30:00+09:00,1016998,1017397,1016000,1016715
2020-05-21 22:35:00+09:00,1016684,1019380,1014527,1014763
2020-05-21 22:40:00+09:00,1014763,1015750,1014094,1014094
2020-05-21 22:45:00+09:00,1014162,1014999,1012484,1014694
2020-05-21 22:50:00+09:00,1014695,1016050,1013490,1013490
2020-05-21 22:55:00+09:00,1013593,1014117,1008600,1011322
2020-05-21 23:00:00+09:00,1011422,1013000,1005641,1009679
2020-05-21 23:05:00+09:00,1009617,1012461,1008050,1008987
2020-05-21 23:10:00+09:00,1009114,1009672,1000754,1003030
2020-05-21 23:15:00+09:00,1003030,1005649,994000,999672
2020-05-21 23:20:00+09:00,999452,999753,986900,995750
2020-05-21 23:25:00+09:00,995750,1002000,995248,998729
2020-05-21 23:30:00+09:00,998551,1000616,992010,994229
2020-05-21 23:35:00+09:00,992608,997770,989985,993421
2020-05-21 23:40:00+09:00,993168,994197,983945,988875
2020-05-21 23:45:00+09:00,988875,988875,967655,976750
2020-05-21 23:50:00+09:00,977168,985150,972563,982243
2020-05-21 23:55:00+09:00,982657,983440,978424,982757
2020-05-22 00:00:00+09:00,982903,987850,981919,985121
2020-05-22 00:05:00+09:00,984847,986689,979703,986519
2020-05-22 00:10:00+09:00,986622,990667,985562,989872
2020-05-22 00:15:00+09:00,989872,991387,986674,987829
2020-05-22 00:20:00+09:00,987829,988940,985521,988342
2020-05-22 00:25:00+09:00,988824,991464,988050,988131
2020-05-22 00:30:00+09:00,988079,988079,982384,983029
2020-05-22 00:35:00+09:00,983032,986800,982684,985608
2020-05-22 00:40:00+09:00,985608,986000,982792,982889
2020-05-22 00:45:00+09:00,982885,985718,980962,980986
2020-05-22 00:50:00+09:00,981040,985074,980962,984143
2020-05-22 00:55:00+09:00,984192,986694,983300,983579
2020-05-22 01:00:00+09:00,983690,985405,981185,984245
2020-05-22 01:05:00+09:00,984245,984385,978725,979797
2020-05-22 01:10:00+09:00,979718,983035,979177,980838
2020-05-22 01:15:00+09:00,980838,981764,979734,980796
2020-05-22 01:20:00+09:00,981208,985483,981118,984110
2020-05-22 01:25:00+09:00,984400,986450,983910,985819
2020-05-22 01:30:00+09:00,985765,986000,983810,984400
2020-05-22 01:35:00+09:00,984541,987391,984397,986990
2020-05-22 01:40:00+09:00,986990,987492,985772,986256
2020-05-22 01:45:00+09:00,986182,986860,984125,986225
2020-05-22 01:50:00+09:00,986193,986894,984016,985921
2020-05-22 01:55:00+09:00,986025,986635,984510,985088
2020-05-22 02:00:00+09:00,985012,985091,980165,981297
2020-05-22 02:05:00+09:00,981392,984039,980878,981626
2020-05-22 02:10:00+09:00,981530,982413,980000,980000
2020-05-22 02:15:00+09:00,980248,982129,979281,980877
2020-05-22 02:20:00+09:00,980877,982370,980667,981649
2020-05-22 02:25:00+09:00,981344,982302,980830,981236
2020-05-22 02:30:00+09:00,981236,981743,978187,979593
2020-05-22 02:35:00+09:00,979483,981548,976000,980650
2020-05-22 02:40:00+09:00,980515,982161,980200,981420
2020-05-22 02:45:00+09:00,981472,982247,980550,981055
2020-05-22 02:50:00+09:00,981055,981055,978439,978829
2020-05-22 02:55:00+09:00,978900,979104,976810,978455
2020-05-22 03:00:00+09:00,978444,979460,971243,974692
2020-05-22 03:05:00+09:00,974647,974849,963000,967668
2020-05-22 03:10:00+09:00,967668,969748,960000,967502
2020-05-22 03:15:00+09:00,967475,971125,967078,970766
2020-05-22 03:20:00+09:00,970802,971243,966121,969050
2020-05-22 03:25:00+09:00,969050,971163,967641,968955
2020-05-22 03:30:00+09:00,968955,971651,968372,971538
2020-05-22 03:35:00+09:00,971538,971808,967905,968276
2020-05-22 03:40:00+09:00,968276,969529,966866,968851
2020-05-22 03:45:00+09:00,968851,969488,962148,963996
2020-05-22 03:50:00+09:00,964087,964380,955652,960618
2020-05-22 03:55:00+09:00,960984,962750,957329,958698
2020-05-22 04:00:00+09:00,958683,959582,952062,955009
2020-05-22 04:05:00+09:00,955009,955407,954781,954781
2020-05-22 04:15:00+09:00,962842,975522,962000,975397
2020-05-22 04:20:00+09:00,975350,976984,971156,973732
2020-05-22 04:25:00+09:00,973738,978831,973000,977142
2020-05-22 04:30:00+09:00,977142,977996,973280,973457
2020-05-22 04:35:00+09:00,973670,976489,973604,975299
2020-05-22 04:40:00+09:00,975303,977307,973562,976268
2020-05-22 04:45:00+09:00,977353,982519,977353,982519
2020-05-22 04:50:00+09:00,982493,982500,978028,979400
2020-05-22 04:55:00+09:00,979574,979750,977000,978507
2020-05-22 05:00:00+09:00,978507,980437,977157,977868
2020-05-22 05:05:00+09:00,977868,978277,975063,976000
2020-05-22 05:10:00+09:00,976000,977888,975175,975394
2020-05-22 05:15:00+09:00,975394,976384,972750,972920
2020-05-22 05:20:00+09:00,972950,975626,972950,975000
2020-05-22 05:25:00+09:00,975174,977000,973786,976651
2020-05-22 05:30:00+09:00,976347,977824,975857,976158
2020-05-22 05:35:00+09:00,976379,977456,974610,977456
2020-05-22 05:40:00+09:00,977456,977960,976228,977827
2020-05-22 05:45:00+09:00,977804,978088,976294,977423
2020-05-22 05:50:00+09:00,977501,980619,977062,980238
2020-05-22 05:55:00+09:00,980281,981076,979705,980388
2020-05-22 06:00:00+09:00,980470,980814,978647,978862
2020-05-22 06:05:00+09:00,979106,979382,977868,978315
2020-05-22 06:10:00+09:00,978306,982147,978152,982147
2020-05-22 06:15:00+09:00,982145,983000,981294,981490
2020-05-22 06:20:00+09:00,981480,982121,981043,981901
2020-05-22 06:25:00+09:00,981812,983727,981690,982347
2020-05-22 06:30:00+09:00,982471,983150,981608,982585
2020-05-22 06:35:00+09:00,982509,985000,982211,983966
2020-05-22 06:40:00+09:00,984044,988137,983926,988131
2020-05-22 06:45:00+09:00,987997,989583,986275,987871
2020-05-22 06:50:00+09:00,987807,989370,985628,985890
2020-05-22 06:55:00+09:00,985890,986961,985303,985844
2020-05-22 07:00:00+09:00,985813,986000,983240,984902
2020-05-22 07:05:00+09:00,984902,988167,984902,987002
2020-05-22 07:10:00+09:00,987000,987781,986291,986887
2020-05-22 07:15:00+09:00,986846,987346,986067,986200
2020-05-22 07:20:00+09:00,986229,986229,984454,984525
2020-05-22 07:25:00+09:00,984525,985245,983652,985148
2020-05-22 07:30:00+09:00,985543,986596,985436,986116
2020-05-22 07:35:00+09:00,986125,987680,986125,987433
2020-05-22 07:40:00+09:00,987311,992222,987311,990403
2020-05-22 07:45:00+09:00,990403,990403,987173,987548
2020-05-22 07:50:00+09:00,987532,989239,986254,988762
2020-05-22 07:55:00+09:00,988750,988754,987567,988194
2020-05-22 08:00:00+09:00,987697,987864,985808,986500
2020-05-22 08:05:00+09:00,986492,987318,983892,984485
2020-05-22 08:10:00+09:00,984428,984914,982458,983964
2020-05-22 08:15:00+09:00,984025,984175,982274,983567
2020-05-22 08:20:00+09:00,983569,985689,983567,984000
2020-05-22 08:25:00+09:00,983944,985005,983000,984699
2020-05-22 08:30:00+09:00,984723,985464,982878,984438
2020-05-22 08:35:00+09:00,984449,986000,984409,985093
2020-05-22 08:40:00+09:00,985087,985095,983334,983595
2020-05-22 08:45:00+09:00,983824,984516,979667,980055
2020-05-22 08:50:00+09:00,979933,981000,978504,979727
2020-05-22 08:55:00+09:00,979606,982063,979262,981252
2020-05-22 09:00:00+09:00,981257,981992,977613,981211
2020-05-22 09:05:00+09:00,981265,981418,976796,978009
2020-05-22 09:10:00+09:00,978072,979834,976301,977264
2020-05-22 09:15:00+09:00,977345,977977,972500,976107
2020-05-22 09:20:00+09:00,975768,977864,975156,977796
2020-05-22 09:25:00+09:00,977840,979440,977603,979039
2020-05-22 09:30:00+09:00,979036,979410,976565,978552
2020-05-22 09:35:00+09:00,978599,979139,970571,973645
2020-05-22 09:40:00+09:00,973750,975940,971382,974176
2020-05-22 09:45:00+09:00,974176,976684,973900,975852
2020-05-22 09:50:00+09:00,975842,978271,972277,977311
2020-05-22 09:55:00+09:00,977311,978970,977124,978575
2020-05-22 10:00:00+09:00,978586,978657,976764,977548
2020-05-22 10:05:00+09:00,977480,985844,977078,985214
2020-05-22 10:10:00+09:00,985124,985263,982719,983376
2020-05-22 10:15:00+09:00,983256,986047,983100,984879
2020-05-22 10:20:00+09:00,984842,988445,984820,986074
2020-05-22 10:25:00+09:00,986034,987944,984388,985144
2020-05-22 10:30:00+09:00,985131,986466,984196,985915
2020-05-22 10:35:00+09:00,986180,986637,983481,984134
2020-05-22 10:40:00+09:00,984192,985226,983533,983737
2020-05-22 10:45:00+09:00,983637,985635,983374,985633
2020-05-22 10:50:00+09:00,985488,985773,984501,984545
2020-05-22 10:55:00+09:00,984414,985002,982176,982654
2020-05-22 11:00:00+09:00,982616,984342,982563,983204
2020-05-22 11:05:00+09:00,983231,986712,983231,985817
2020-05-22 11:10:00+09:00,985778,987314,985551,985906
2020-05-22 11:15:00+09:00,985906,986638,983857,984425
2020-05-22 11:20:00+09:00,984425,984700,981028,982026
2020-05-22 11:25:00+09:00,982032,983169,981670,982075
2020-05-22 11:30:00+09:00,982016,983677,981528,983204
2020-05-22 11:35:00+09:00,983214,983887,981131,981175
2020-05-22 11:40:00+09:00,981295,983895,981157,983429
2020-05-22 11:45:00+09:00,983485,985249,983398,985205
2020-05-22 11:50:00+09:00,985249,985694,982406,982505
2020-05-22 11:55:00+09:00,982466,983075,979044,979294
2020-05-22 12:00:00+09:00,979049,981160,977706,977838
2020-05-22 12:05:00+09:00,978115,980779,977761,979388
2020-05-22 12:10:00+09:00,979373,979798,977802,978579
2020-05-22 12:15:00+09:00,978709,979328,976613,977468
2020-05-22 12:20:00+09:00,977580,979714,977377,978963
2020-05-22 12:25:00+09:00,979334,980645,978589,979497
2020-05-22 12:30:00+09:00,979497,979713,974045,975067
2020-05-22 12:35:00+09:00,975067,975849,973696,975139
2020-05-22 12:40:00+09:00,975010,975390,970685,972929
2020-05-22 12:45:00+09:00,972929,973174,970412,971585
2020-05-22 12:50:00+09:00,972011,974612,971735,972802
2020-05-22 12:55:00+09:00,972803,973065,969506,969506
2020-05-22 13:00:00+09:00,969525,972560,967888,971956
2020-05-22 13:05:00+09:00,971825,975934,971408,975019
2020-05-22 13:10:00+09:00,975135,976482,974746,975113
2020-05-22 13:15:00+09:00,975113,975301,973295,974483
2020-05-22 13:20:00+09:00,974503,974604,972387,972826
2020-05-22 13:25:00+09:00,972813,974500,972257,972407
2020-05-22 13:30:00+09:00,972407,973463,969937,970810
2020-05-22 13:35:00+09:00,970831,972402,970430,971640
2020-05-22 13:40:00+09:00,971763,972054,968001,968333
2020-05-22 13:45:00+09:00,968142,970330,965441,969660
2020-05-22 13:50:00+09:00,969660,971897,969510,971625
2020-05-22 13:55:00+09:00,971687,971920,969529,969881
2020-05-22 14:00:00+09:00,969822,972739,969109,971500
2020-05-22 14:05:00+09:00,971588,973914,971501,973500
2020-05-22 14:10:00+09:00,973429,974650,972900,973475
2020-05-22 14:15:00+09:00,973383,974501,972123,973631
2020-05-22 14:20:00+09:00,973695,975099,973084,974094
2020-05-22 14:25:00+09:00,974043,975800,972003,972086
2020-05-22 14:30:00+09:00,972105,972512,970803,970803
2020-05-22 14:35:00+09:00,971186,972588,970327,971038
2020-05-22 14:40:00+09:00,971038,971136,968218,969713
2020-05-22 14:45:00+09:00,969713,979952,969601,979417
2020-05-22 14:50:00+09:00,979417,979935,976781,976837
2020-05-22 14:55:00+09:00,976800,977109,975464,976878
2020-05-22 15:00:00+09:00,976893,977242,975363,976054
2020-05-22 15:05:00+09:00,976513,978464,976258,976461
2020-05-22 15:10:00+09:00,976461,977460,975459,976184
2020-05-22 15:15:00+09:00,975931,980233,975604,980233
2020-05-22 15:20:00+09:00,980085,981930,978610,978954
2020-05-22 15:25:00+09:00,979047,980180,978717,979598
2020-05-22 15:30:00+09:00,979623,979694,977704,978881
2020-05-22 15:35:00+09:00,978820,980145,975601,976275
2020-05-22 15:40:00+09:00,976163,977337,975276,976347
2020-05-22 15:45:00+09:00,976382,978854,976346,978309
2020-05-22 15:50:00+09:00,978309,981600,978245,980993
2020-05-22 15:55:00+09:00,981327,982520,980640,980954
2020-05-22 16:00:00+09:00,980842,982220,980110,981404
2020-05-22 16:05:00+09:00,981404,985990,981332,983878
2020-05-22 16:10:00+09:00,983878,983878,981385,981680
2020-05-22 16:15:00+09:00,981398,982070,978442,979411
2020-05-22 16:20:00+09:00,979411,980419,978570,980147
2020-05-22 16:25:00+09:00,980147,981873,979782,980640
2020-05-22 16:30:00+09:00,980703,980795,977771,978898
2020-05-22 16:35:00+09:00,979079,983250,979079,982611
2020-05-22 16:40:00+09:00,982551,983752,981652,982762
2020-05-22 16:45:00+09:00,982838,983909,981646,982028
2020-05-22 16:50:00+09:00,981960,984286,981826,984150
2020-05-22 16:55:00+09:00,984161,985457,983877,984978
2020-05-22 17:00:00+09:00,984962,985990,982063,982695
2020-05-22 17:05:00+09:00,982717,985670,980430,985497
2020-05-22 17:10:00+09:00,985321,985393,983966,984358
2020-05-22 17:15:00+09:00,984405,984663,981133,981642
2020-05-22 17:20:00+09:00,981645,982673,978898,979946
2020-05-22 17:25:00+09:00,979955,981076,979600,980032
2020-05-22 17:30:00+09:00,980040,981253,979731,980533
2020-05-22 17:35:00+09:00,980557,982324,979799,979886
2020-05-22 17:40:00+09:00,979797,980840,979351,980254
2020-05-22 17:45:00+09:00,980254,981615,979934,981129
2020-05-22 17:50:00+09:00,981439,983107,981430,982955
2020-05-22 17:55:00+09:00,982955,983962,982116,983210
2020-05-22 18:00:00+09:00,983255,983956,982501,983835
2020-05-22 18:05:00+09:00,983835,985575,983769,984612
2020-05-22 18:10:00+09:00,984587,984800,983179,983198
2020-05-22 18:15:00+09:00,983180,983548,980336,980828
2020-05-22 18:20:00+09:00,980760,982108,980755,981785
2020-05-22 18:25:00+09:00,981772,982384,981019,981871
2020-05-22 18:30:00+09:00,981831,982044,980100,982044
2020-05-22 18:35:00+09:00,981752,983149,981702,982825
2020-05-22 18:40:00+09:00,982843,983509,982447,982809
2020-05-22 18:45:00+09:00,982895,984477,982624,984021
2020-05-22 18:50:00+09:00,984062,984500,983075,983395
2020-05-22 18:55:00+09:00,983395,983520,982357,983000
2020-05-22 19:00:00+09:00,983008,987219,982883,987036
2020-05-22 19:05:00+09:00,987000,994110,986839,989906
2020-05-22 19:10:00+09:00,989910,995728,988682,993392
2020-05-22 19:15:00+09:00,993344,994850,992265,993038
2020-05-22 19:20:00+09:00,993294,994300,990950,992260
2020-05-22 19:25:00+09:00,992766,994000,992458,993969
2020-05-22 19:30:00+09:00,993958,996000,993028,995048
2020-05-22 19:35:00+09:00,995066,996262,994209,995111
2020-05-22 19:40:00+09:00,995221,997498,994664,994664
2020-05-22 19:45:00+09:00,994736,995760,993204,993748
2020-05-22 19:50:00+09:00,993732,994651,992795,993300
2020-05-22 19:55:00+09:00,993300,995160,993020,993388
2020-05-22 20:00:00+09:00,993388,994559,992759,993821
2020-05-22 20:05:00+09:00,993771,997485,993711,995159
2020-05-22 20:10:00+09:00,995196,995742,992015,992307
2020-05-22 20:15:00+09:00,992358,993336,990426,992864
2020-05-22 20:20:00+09:00,992850,993646,991312,992400
2020-05-22 20:25:00+09:00,992663,994168,992301,993492
2020-05-22 20:30:00+09:00,993502,994026,991864,992316
2020-05-22 20:35:00+09:00,992339,992804,990440,990740
2020-05-22 20:40:00+09:00,990740,992651,990666,991592
2020-05-22 20:45:00+09:00,991795,992386,991007,991256
2020-05-22 20:50:00+09:00,991352,993081,991000,993037
2020-05-22 20:55:00+09:00,993037,994156,992884,993803
2020-05-22 21:00:00+09:00,993792,994853,993496,993496
2020-05-22 21:05:00+09:00,993869,995800,992900,993419
2020-05-22 21:10:00+09:00,993457,993474,990887,991061
2020-05-22 21:15:00+09:00,991012,993276,990606,992982
2020-05-22 21:20:00+09:00,992984,995108,992563,993951
2020-05-22 21:25:00+09:00,993951,994825,992900,993228
2020-05-22 21:30:00+09:00,993229,994006,992515,992643
2020-05-22 21:35:00+09:00,992639,993740,992000,993468
2020-05-22 21:40:00+09:00,993468,996900,992963,995481
2020-05-22 21:45:00+09:00,995261,997447,994656,994972
2020-05-22 21:50:00+09:00,994983,995851,994257,995191
2020-05-22 21:55:00+09:00,995292,996463,993673,995762
2020-05-22 22:00:00+09:00,995762,995965,993904,994122
2020-05-22 22:05:00+09:00,994071,994800,992635,992856
2020-05-22 22:10:00+09:00,992664,993385,991823,993170
2020-05-22 22:15:00+09:00,993201,994125,992680,993766
2020-05-22 22:20:00+09:00,993530,993922,991506,992170
2020-05-22 22:25:00+09:00,992200,993615,991726,992090
2020-05-22 22:30:00+09:00,992129,992272,988700,989659
2020-05-22 22:35:00+09:00,989787,990710,985000,988093
2020-05-22 22:40:00+09:00,988093,989102,987624,987725
2020-05-22 22:45:00+09:00,987725,988251,985000,986303
2020-05-22 22:50:00+09:00,986310,989074,986263,988466
2020-05-22 22:55:00+09:00,988489,989102,987220,987798
2020-05-22 23:00:00+09:00,987799,989277,987232,987947
2020-05-22 23:05:00+09:00,987978,991261,987948,991261
2020-05-22 23:10:00+09:00,991261,991792,990270,990437
2020-05-22 23:15:00+09:00,990332,992178,990266,991326
2020-05-22 23:20:00+09:00,991233,991370,989892,990415
2020-05-22 23:25:00+09:00,990415,991122,989750,990620
2020-05-22 23:30:00+09:00,990644,991071,990000,990645
2020-05-22 23:35:00+09:00,990645,993692,990586,992771
2020-05-22 23:40:00+09:00,992771,994522,992320,994414
2020-05-22 23:45:00+09:00,994362,994494,992570,993695
2020-05-22 23:50:00+09:00,993677,994206,992248,992410
2020-05-22 23:55:00+09:00,992405,992860,990989,991908
2020-05-23 00:00:00+09:00,991908,992044,989934,990275
2020-05-23 00:05:00+09:00,990310,991897,990175,991480
2020-05-23 00:10:00+09:00,991478,992531,991009,991289
2020-05-23 00:15:00+09:00,991348,991473,990298,991188
2020-05-23 00:20:00+09:00,991116,995767,991116,995549
2020-05-23 00:25:00+09:00,995493,996375,994355,995118
2020-05-23 00:30:00+09:00,995141,995964,994416,994828
2020-05-23 00:35:00+09:00,994810,995655,993624,995286
2020-05-23 00:40:00+09:00,995286,999402,995039,998653
2020-05-23 00:45:00+09:00,998846,999120,996235,997511
2020-05-23 00:50:00+09:00,997374,999282,997331,998150
2020-05-23 00:55:00+09:00,998130,998724,997267,997557
2020-05-23 01:00:00+09:00,997649,1000000,997224,999944
2020-05-23 01:05:00+09:00,1000577,1002628,996299,997056
2020-05-23 01:10:00+09:00,997309,998392,995613,997962
2020-05-23 01:15:00+09:00,997974,999496,997368,998333
2020-05-23 01:20:00+09:00,998244,998483,996233,997038
2020-05-23 01:25:00+09:00,996996,998283,996272,997865
2020-05-23 01:30:00+09:00,997707,999295,997707,999137
2020-05-23 01:35:00+09:00,999135,999480,997637,998670
2020-05-23 01:40:00+09:00,998479,998640,996778,996959
2020-05-23 01:45:00+09:00,996967,997598,996200,997525
2020-05-23 01:50:00+09:00,997511,998313,997120,998124
2020-05-23 01:55:00+09:00,998143,1001965,997847,1001296
2020-05-23 02:00:00+09:00,1001299,1003950,1001244,1003551
2020-05-23 02:05:00+09:00,1003539,1006500,1001889,1004390
2020-05-23 02:10:00+09:00,1004245,1005936,1003302,1004301
2020-05-23 02:15:00+09:00,1004111,1004721,1002506,1002892
2020-05-23 02:20:00+09:00,1003105,1003586,1001457,1001878
2020-05-23 02:25:00+09:00,1001810,1002939,1001012,1001463
2020-05-23 02:30:00+09:00,1001463,1003848,1001270,1003194
2020-05-23 02:35:00+09:00,1003194,1003579,997711,998721
2020-05-23 02:40:00+09:00,998721,999998,998333,999390
2020-05-23 02:45:00+09:00,999215,1000846,999079,999962
2020-05-23 02:50:00+09:00,999923,1001099,999053,999519
2020-05-23 02:55:00+09:00,999519,999901,998076,998844
2020-05-23 03:00:00+09:00,998872,999392,996344,998640
2020-05-23 03:05:00+09:00,998694,999930,998677,999483
2020-05-23 03:10:00+09:00,999462,1000049,998573,999837
2020-05-23 03:15:00+09:00,999929,1001214,999929,1000435
2020-05-23 03:20:00+09:00,1000553,1000980,998823,999194
2020-05-23 03:25:00+09:00,999127,1000006,998766,999788
2020-05-23 03:30:00+09:00,999913,1001802,999457,1001258
2020-05-23 03:35:00+09:00,1001258,1001525,1000053,1000625
2020-05-23 03:40:00+09:00,1000554,1001067,999656,999656
2020-05-23 03:45:00+09:00,999679,999679,995882,998010
2020-05-23 03:50:00+09:00,998106,998493,997398,997799
2020-05-23 03:55:00+09:00,997700,998153,996840,997738
2020-05-23 04:00:00+09:00,997695,999388,996007,999021
2020-05-23 04:05:00+09:00,998822,999196,998489,998498
2020-05-23 04:15:00+09:00,999500,1000779,998895,1000048
2020-05-23 04:20:00+09:00,1000067,1000563,999126,999398
2020-05-23 04:25:00+09:00,999398,999989,998315,999468
2020-05-23 04:30:00+09:00,999371,999519,998319,998813
2020-05-23 04:35:00+09:00,998960,999140,997524,997811
2020-05-23 04:40:00+09:00,997817,998220,995072,996021
2020-05-23 04:45:00+09:00,996069,996505,995121,995307
2020-05-23 04:50:00+09:00,995488,995912,992683,993882
2020-05-23 04:55:00+09:00,993885,996181,993102,995728
2020-05-23 05:00:00+09:00,995727,996200,995200,995995
2020-05-23 05:05:00+09:00,995864,996113,993540,994331
2020-05-23 05:10:00+09:00,994329,994664,991000,992509
2020-05-23 05:15:00+09:00,992508,994652,991831,994381
2020-05-23 05:20:00+09:00,994393,994620,993031,993411
2020-05-23 05:25:00+09:00,993422,995316,992555,994844
2020-05-23 05:30:00+09:00,994949,996062,994861,995309
2020-05-23 05:35:00+09:00,995314,997184,995281,996214
2020-05-23 05:40:00+09:00,996214,999617,995718,998437
2020-05-23 05:45:00+09:00,998331,999074,997415,997572
2020-05-23 05:50:00+09:00,997502,1000063,997409,999100
2020-05-23 05:55:00+09:00,999071,999760,998059,998803
2020-05-23 06:00:00+09:00,998854,999009,997259,997585
2020-05-23 06:05:00+09:00,997207,999450,996917,998037
2020-05-23 06:10:00+09:00,998056,999409,997990,999143
2020-05-23 06:15:00+09:00,999133,1000038,998992,999935
2020-05-23 06:20:00+09:00,999887,999887,997761,997919
2020-05-23 06:25:00+09:00,997914,998806,997654,998806
2020-05-23 06:30:00+09:00,998781,999035,997189,997341
2020-05-23 06:35:00+09:00,997338,997729,996450,996519
2020-05-23 06:40:00+09:00,996550,997872,995556,997650
2020-05-23 06:45:00+09:00,997589,998504,997285,998309
2020-05-23 06:50:00+09:00,998196,998212,997352,997520
2020-05-23 06:55:00+09:00,997533,999145,997453,998682
2020-05-23 07:00:00+09:00,998741,1000132,998457,999817
2020-05-23 07:05:00+09:00,1000251,1001573,999603,999911
2020-05-23 07:10:00+09:00,999870,1001105,999772,1001071
2020-05-23 07:15:00+09:00,1001105,1001198,999903,999945
2020-05-23 07:20:00+09:00,999899,1000345,999424,999759
2020-05-23 07:25:00+09:00,999765,1000620,999324,999459
2020-05-23 07:30:00+09:00,999459,999554,998000,998251
2020-05-23 07:35:00+09:00,998204,999609,997656,999250
2020-05-23 07:40:00+09:00,999199,999880,998756,998761
2020-05-23 07:45:00+09:00,998793,999408,998644,999181
2020-05-23 07:50:00+09:00,999175,1000824,999049,1000627
2020-05-23 07:55:00+09:00,1000635,1001880,1000548,1000881
2020-05-23 08:00:00+09:00,1000703,1000926,999815,1000489
2020-05-23 08:05:00+09:00,1000469,1000841,999488,999698
2020-05-23 08:10:00+09:00,999695,1000316,999502,1000039
2020-05-23 08:15:00+09:00,1000102,1000234,998593,998834
2020-05-23 08:20:00+09:00,998845,999000,996030,996951
2020-05-23 08:25:00+09:00,996951,997125,993810,996050
2020-05-23 08:30:00+09:00,996050,996483,994000,994000
2020-05-23 08:35:00+09:00,994000,994818,992347,992886
2020-05-23 08:40:00+09:00,992977,994550,992494,993951
2020-05-23 08:45:00+09:00,993889,996371,993805,995107
2020-05-23 08:50:00+09:00,995119,995258,993275,994119
2020-05-23 08:55:00+09:00,994147,995223,993332,994990
2020-05-23 09:00:00+09:00,994971,996111,994539,995834
2020-05-23 09:05:00+09:00,995962,997018,995626,995987
2020-05-23 09:10:00+09:00,995987,997789,995388,996998
2020-05-23 09:15:00+09:00,996998,998500,996715,998065
2020-05-23 09:20:00+09:00,998065,1000000,997789,998496
2020-05-23 09:25:00+09:00,998658,1001863,998199,1001206
2020-05-23 09:30:00+09:00,1001225,1006000,1001162,1003000
2020-05-23 09:35:00+09:00,1002938,1004214,1001913,1003579
2020-05-23 09:40:00+09:00,1003512,1003617,1002628,1003175
2020-05-23 09:45:00+09:00,1003500,1004437,1001949,1002499
2020-05-23 09:50:00+09:00,1002499,1005380,1002488,1004093
2020-05-23 09:55:00+09:00,1004102,1008744,1003716,1006156
2020-05-23 10:00:00+09:00,1006840,1007106,1005127,1005793
2020-05-23 10:05:00+09:00,1005776,1005925,1003663,1004382
2020-05-23 10:10:00+09:00,1004367,1005864,1003198,1005800
2020-05-23 10:15:00+09:00,1005816,1008464,1005331,1007028
2020-05-23 10:20:00+09:00,1007028,1007858,1005522,1006261
2020-05-23 10:25:00+09:00,1006261,1006649,1004309,1005692
2020-05-23 10:30:00+09:00,1005693,1005967,1004010,1004258
2020-05-23 10:35:00+09:00,1004200,1006212,1003862,1005771
2020-05-23 10:40:00+09:00,1005787,1006555,1004419,1004803
2020-05-23 10:45:00+09:00,1004753,1004801,1003534,1004452
2020-05-23 10:50:00+09:00,1004480,1005646,1004373,1004552
2020-05-23 10:55:00+09:00,1004552,1004720,1003583,1003595
2020-05-23 11:00:00+09:00,1003803,1004348,1003000,1004195
2020-05-23 11:05:00+09:00,1004199,1005500,1003396,1005144
2020-05-23 11:10:00+09:00,1005144,1006183,1005093,1005899
2020-05-23 11:15:00+09:00,1005835,1007241,1005581,1006491
2020-05-23 11:20:00+09:00,1006491,1006580,1005555,1005893
2020-05-23 11:25:00+09:00,1005893,1005939,1005132,1005593
2020-05-23 11:30:00+09:00,1005515,1006896,1005157,1006353
2020-05-23 11:35:00+09:00,1006432,1009088,1006331,1008110
2020-05-23 11:40:00+09:00,1008110,1010000,1007294,1009730
2020-05-23 11:45:00+09:00,1009737,1010561,1009180,1009550
2020-05-23 11:50:00+09:00,1009447,1009564,1008293,1008412
2020-05-23 11:55:00+09:00,1008411,1009108,1007395,1008817
2020-05-23 12:00:00+09:00,1008852,1009168,1008184,1008839
2020-05-23 12:05:00+09:00,1008837,1011931,1008813,1011023
2020-05-23 12:10:00+09:00,1011022,1013711,1010764,1013033
2020-05-23 12:15:00+09:00,1012662,1013045,1010662,1011329
2020-05-23 12:20:00+09:00,1011336,1013871,1011336,1012205
2020-05-23 12:25:00+09:00,1012205,1013119,1011736,1012933
2020-05-23 12:30:00+09:00,1012929,1012947,1011551,1012059
2020-05-23 12:35:00+09:00,1012097,1012195,1010519,1011139
2020-05-23 12:40:00+09:00,1011139,1011734,1010516,1011287
2020-05-23 12:45:00+09:00,1010746,1011343,1010020,1011334
2020-05-23 12:50:00+09:00,1011331,1012181,1009669,1009926
2020-05-23 12:55:00+09:00,1009965,1010616,1009264,1009983
2020-05-23 13:00:00+09:00,1010059,1011122,1009673,1011122
2020-05-23 13:05:00+09:00,1011122,1011476,1010003,1010816
2020-05-23 13:10:00+09:00,1010816,1010915,1009509,1010017
2020-05-23 13:15:00+09:00,1010017,1010238,1009426,1009664
2020-05-23 13:20:00+09:00,1009735,1012597,1009298,1012159
