date,open,high,low,close
2020-06-03 23:12:00+09:00,1042000,1043567,1040800,1043093
2020-06-03 23:13:00+09:00,1043117,1043590,1042377,1043299
2020-06-03 23:14:00+09:00,1043236,1043387,1042389,1042471
2020-06-03 23:15:00+09:00,1042536,1042757,1041560,1042434
2020-06-03 23:16:00+09:00,1042492,1043649,1042148,1043144
2020-06-03 23:17:00+09:00,1043205,1043417,1042722,1043240
2020-06-03 23:18:00+09:00,1043224,1043613,1042952,1042987
2020-06-03 23:19:00+09:00,1042984,1043188,1042677,1042765
2020-06-03 23:20:00+09:00,1042317,1043618,1042188,1043403
2020-06-03 23:21:00+09:00,1043403,1045418,1043403,1044546
2020-06-03 23:22:00+09:00,1044546,1045709,1044354,1045034
2020-06-03 23:23:00+09:00,1045034,1045322,1044511,1044692
2020-06-03 23:24:00+09:00,1044692,1044872,1044058,1044755
2020-06-03 23:25:00+09:00,1044714,1046022,1044627,1044906
2020-06-03 23:26:00+09:00,1044944,1045179,1044549,1044647
2020-06-03 23:27:00+09:00,1044586,1044679,1044000,1044679
2020-06-03 23:28:00+09:00,1044666,1044678,1043925,1044391
2020-06-03 23:29:00+09:00,1044391,1045141,1044266,1044691
2020-06-03 23:30:00+09:00,1044691,1044881,1044261,1044708
2020-06-03 23:31:00+09:00,1044721,1045383,1044610,1044744
2020-06-03 23:32:00+09:00,1044747,1045055,1044366,1044366
2020-06-03 23:33:00+09:00,1044304,1044570,1044077,1044356
2020-06-03 23:34:00+09:00,1044278,1044495,1043576,1043646
2020-06-03 23:35:00+09:00,1043355,1043741,1043240,1043274
2020-06-03 23:36:00+09:00,1043250,1044174,1043243,1043558
2020-06-03 23:37:00+09:00,1043508,1044189,1043392,1043498
2020-06-03 23:38:00+09:00,1043540,1043899,1042931,1043524
2020-06-03 23:39:00+09:00,1043633,1043763,1042837,1043140
2020-06-03 23:40:00+09:00,1043156,1043853,1042983,1043355
2020-06-03 23:41:00+09:00,1043415,1043757,1042515,1043713
2020-06-03 23:42:00+09:00,1043707,1044176,1043656,1043709
2020-06-03 23:43:00+09:00,1043709,1043803,1043238,1043521
2020-06-03 23:44:00+09:00,1043528,1043823,1043009,1043373
2020-06-03 23:45:00+09:00,1043148,1043638,1043079,1043573
2020-06-03 23:46:00+09:00,1043436,1044969,1043040,1044896
2020-06-03 23:47:00+09:00,1044411,1044924,1044299,1044847
2020-06-03 23:48:00+09:00,1044787,1045145,1044500,1044864
2020-06-03 23:49:00+09:00,1044575,1044962,1044278,1044647
2020-06-03 23:50:00+09:00,1044610,1045600,1044610,1045536
2020-06-03 23:51:00+09:00,1045485,1046485,1045249,1045342
2020-06-03 23:52:00+09:00,1045377,1045695,1045140,1045384
2020-06-03 23:53:00+09:00,1045493,1045770,1045000,1045083
2020-06-03 23:54:00+09:00,1045094,1045429,1045000,1045429
2020-06-03 23:55:00+09:00,1045390,1045653,1045238,1045416
2020-06-03 23:56:00+09:00,1045416,1046330,1045294,1046219
2020-06-03 23:57:00+09:00,1046834,1048600,1046635,1047303
2020-06-03 23:58:00+09:00,1047363,1047506,1046811,1047241
2020-06-03 23:59:00+09:00,1047138,1048220,1047107,1047907
2020-06-04 00:00:00+09:00,1047904,1048783,1047800,1048208
2020-06-04 00:01:00+09:00,1048170,1048806,1048116,1048159
2020-06-04 00:02:00+09:00,1048175,1048379,1047537,1048128
2020-06-04 00:03:00+09:00,1048128,1048260,1047444,1047791
2020-06-04 00:04:00+09:00,1047779,1048548,1047668,1048310
2020-06-04 00:05:00+09:00,1048252,1048818,1048124,1048338
2020-06-04 00:06:00+09:00,1048240,1048794,1048215,1048481
2020-06-04 00:07:00+09:00,1048499,1048617,1047440,1048140
2020-06-04 00:08:00+09:00,1048193,1048404,1047547,1047813
2020-06-04 00:09:00+09:00,1047884,1048061,1047444,1047733
2020-06-04 00:10:00+09:00,1047715,1048141,1047654,1048077
2020-06-04 00:11:00+09:00,1048077,1048077,1047396,1048015
2020-06-04 00:12:00+09:00,1048143,1049074,1048143,1048704
2020-06-04 00:13:00+09:00,1048704,1049500,1048613,1048810
2020-06-04 00:14:00+09:00,1048872,1049298,1048307,1049298
2020-06-04 00:15:00+09:00,1049294,1049316,1048721,1049132
2020-06-04 00:16:00+09:00,1049145,1050757,1048852,1050130
2020-06-04 00:17:00+09:00,1050258,1050337,1049617,1050026
2020-06-04 00:18:00+09:00,1050026,1050463,1049987,1050098
2020-06-04 00:19:00+09:00,1050098,1050268,1049367,1049771
2020-06-04 00:20:00+09:00,1049924,1050138,1049274,1049361
2020-06-04 00:21:00+09:00,1049361,1049664,1049117,1049361
2020-06-04 00:22:00+09:00,1049270,1049376,1048959,1049276
2020-06-04 00:23:00+09:00,1049276,1049615,1048969,1049445
2020-06-04 00:24:00+09:00,1049483,1049817,1049338,1049710
2020-06-04 00:25:00+09:00,1049711,1049878,1049357,1049878
2020-06-04 00:26:00+09:00,1049878,1050103,1049023,1049327
2020-06-04 00:27:00+09:00,1049245,1049523,1049000,1049145
2020-06-04 00:28:00+09:00,1049234,1049517,1048793,1049517
2020-06-04 00:29:00+09:00,1049350,1049524,1048781,1049483
2020-06-04 00:30:00+09:00,1049432,1049557,1049073,1049081
2020-06-04 00:31:00+09:00,1049070,1050015,1049018,1049242
2020-06-04 00:32:00+09:00,1049237,1049808,1048952,1049284
2020-06-04 00:33:00+09:00,1049223,1049468,1049001,1049181
2020-06-04 00:34:00+09:00,1049140,1049557,1049099,1049469
2020-06-04 00:35:00+09:00,1049469,1049592,1049052,1049389
2020-06-04 00:36:00+09:00,1049328,1049387,1049013,1049013
2020-06-04 00:37:00+09:00,1049060,1049363,1048730,1048730
2020-06-04 00:38:00+09:00,1048732,1048800,1047287,1047687
2020-06-04 00:39:00+09:00,1047578,1047707,1046718,1046951
2020-06-04 00:40:00+09:00,1047259,1047600,1045439,1045994
2020-06-04 00:41:00+09:00,1045743,1046339,1044276,1046081
2020-06-04 00:42:00+09:00,1046081,1046340,1045668,1045914
2020-06-04 00:43:00+09:00,1045924,1046418,1044605,1044605
2020-06-04 00:44:00+09:00,1044969,1044969,1042622,1044586
2020-06-04 00:45:00+09:00,1044592,1045181,1044118,1045161
2020-06-04 00:46:00+09:00,1045181,1045442,1044562,1044886
2020-06-04 00:47:00+09:00,1044886,1045654,1044147,1045542
2020-06-04 00:48:00+09:00,1045577,1045713,1044644,1045405
2020-06-04 00:49:00+09:00,1045504,1045504,1045036,1045083
2020-06-04 00:50:00+09:00,1045130,1045261,1044415,1044594
2020-06-04 00:51:00+09:00,1044767,1045509,1044654,1045475
2020-06-04 00:52:00+09:00,1045483,1045577,1044765,1044902
2020-06-04 00:53:00+09:00,1044913,1045577,1044714,1045049
2020-06-04 00:54:00+09:00,1045046,1045500,1044879,1045405
2020-06-04 00:55:00+09:00,1045407,1045438,1044407,1044722
2020-06-04 00:56:00+09:00,1044683,1044992,1044497,1044743
2020-06-04 00:57:00+09:00,1044713,1045440,1044517,1044700
2020-06-04 00:58:00+09:00,1044592,1045505,1044411,1045327
2020-06-04 00:59:00+09:00,1045291,1045860,1045026,1045277
2020-06-04 01:00:00+09:00,1045302,1047242,1045225,1046674
2020-06-04 01:01:00+09:00,1046674,1047698,1046666,1047095
2020-06-04 01:02:00+09:00,1047013,1047114,1046341,1046681
2020-06-04 01:03:00+09:00,1046696,1046941,1045832,1046068
2020-06-04 01:04:00+09:00,1046182,1046781,1045927,1046224
2020-06-04 01:05:00+09:00,1046206,1047061,1045818,1046822
2020-06-04 01:06:00+09:00,1046914,1047824,1046400,1047033
2020-06-04 01:07:00+09:00,1047032,1047550,1046660,1046660
2020-06-04 01:08:00+09:00,1046660,1048226,1046430,1047534
2020-06-04 01:09:00+09:00,1047551,1048453,1047259,1047700
2020-06-04 01:10:00+09:00,1047680,1048011,1047298,1047511
2020-06-04 01:11:00+09:00,1047511,1048147,1047122,1047864
2020-06-04 01:12:00+09:00,1047841,1048121,1047308,1047813
2020-06-04 01:13:00+09:00,1047696,1047813,1046876,1046983
2020-06-04 01:14:00+09:00,1046983,1047586,1046877,1047160
2020-06-04 01:15:00+09:00,1047042,1047451,1046933,1047209
2020-06-04 01:16:00+09:00,1047209,1049464,1047055,1048149
2020-06-04 01:17:00+09:00,1048245,1048448,1047877,1048029
2020-06-04 01:18:00+09:00,1048026,1048338,1047616,1047734
2020-06-04 01:19:00+09:00,1047663,1048126,1047368,1047503
2020-06-04 01:20:00+09:00,1047555,1047850,1047193,1047222
2020-06-04 01:21:00+09:00,1047332,1047625,1046963,1047185
2020-06-04 01:22:00+09:00,1047230,1048005,1047025,1047915
2020-06-04 01:23:00+09:00,1047917,1048027,1047270,1047569
2020-06-04 01:24:00+09:00,1047581,1049995,1047403,1049436
2020-06-04 01:25:00+09:00,1049420,1049471,1048623,1049321
2020-06-04 01:26:00+09:00,1049171,1049502,1048340,1048951
2020-06-04 01:27:00+09:00,1048606,1049028,1048210,1048462
2020-06-04 01:28:00+09:00,1048507,1049970,1048366,1049362
2020-06-04 01:29:00+09:00,1049362,1049463,1048489,1048691
2020-06-04 01:30:00+09:00,1048529,1048824,1047905,1048314
2020-06-04 01:31:00+09:00,1048239,1048695,1047958,1048458
2020-06-04 01:32:00+09:00,1048458,1048721,1047348,1047500
2020-06-04 01:33:00+09:00,1047500,1048145,1047401,1047670
2020-06-04 01:34:00+09:00,1047680,1048552,1047569,1047876
2020-06-04 01:35:00+09:00,1047876,1048298,1047763,1048243
2020-06-04 01:36:00+09:00,1048235,1049008,1048195,1048959
2020-06-04 01:37:00+09:00,1048931,1049265,1048310,1048719
2020-06-04 01:38:00+09:00,1048715,1049184,1048331,1048564
2020-06-04 01:39:00+09:00,1048556,1049233,1048556,1048936
2020-06-04 01:40:00+09:00,1048852,1049251,1048390,1049132
2020-06-04 01:41:00+09:00,1049132,1049284,1048864,1049107
2020-06-04 01:42:00+09:00,1049105,1049614,1048570,1048663
2020-06-04 01:43:00+09:00,1048663,1049108,1048256,1048892
2020-06-04 01:44:00+09:00,1048892,1049072,1048593,1048672
2020-06-04 01:45:00+09:00,1048691,1048810,1046878,1047175
2020-06-04 01:46:00+09:00,1047160,1047202,1045532,1046708
2020-06-04 01:47:00+09:00,1046708,1047366,1046219,1046809
2020-06-04 01:48:00+09:00,1046809,1047320,1046500,1047142
2020-06-04 01:49:00+09:00,1047132,1047405,1046889,1047015
2020-06-04 01:50:00+09:00,1047069,1047524,1046915,1047447
2020-06-04 01:51:00+09:00,1047422,1047776,1046870,1046973
2020-06-04 01:52:00+09:00,1047020,1047418,1046557,1047401
2020-06-04 01:53:00+09:00,1047421,1048135,1047151,1047781
2020-06-04 01:54:00+09:00,1047811,1047984,1047156,1047619
2020-06-04 01:55:00+09:00,1047738,1048203,1047600,1047987
2020-06-04 01:56:00+09:00,1047991,1048429,1047866,1048129
2020-06-04 01:57:00+09:00,1048065,1048639,1047977,1047984
2020-06-04 01:58:00+09:00,1048075,1048568,1047798,1048208
2020-06-04 01:59:00+09:00,1048295,1048513,1047010,1047141
2020-06-04 02:00:00+09:00,1046885,1047229,1046854,1047083
2020-06-04 02:01:00+09:00,1047128,1047366,1046726,1047032
2020-06-04 02:02:00+09:00,1046908,1047604,1046908,1047433
2020-06-04 02:03:00+09:00,1047331,1048023,1047118,1047789
2020-06-04 02:04:00+09:00,1047804,1048381,1047796,1048278
2020-06-04 02:05:00+09:00,1048347,1048354,1047611,1047871
2020-06-04 02:06:00+09:00,1047935,1048431,1047541,1047929
2020-06-04 02:07:00+09:00,1047929,1047961,1047456,1047650
2020-06-04 02:08:00+09:00,1047608,1048346,1047356,1048106
2020-06-04 02:09:00+09:00,1048060,1048394,1047402,1048185
2020-06-04 02:10:00+09:00,1048117,1049058,1048117,1048895
2020-06-04 02:11:00+09:00,1048922,1049024,1048181,1048630
2020-06-04 02:12:00+09:00,1048555,1048906,1048459,1048703
2020-06-04 02:13:00+09:00,1048686,1049105,1048466,1048834
2020-06-04 02:14:00+09:00,1048757,1049094,1048593,1048708
2020-06-04 02:15:00+09:00,1048732,1048893,1048049,1048566
2020-06-04 02:16:00+09:00,1048489,1049245,1048489,1049216
2020-06-04 02:17:00+09:00,1049144,1049390,1048888,1049369
2020-06-04 02:18:00+09:00,1049328,1049468,1049021,1049391
2020-06-04 02:19:00+09:00,1049353,1049508,1046650,1047315
2020-06-04 02:20:00+09:00,1047411,1047794,1047075,1047221
2020-06-04 02:21:00+09:00,1047265,1048143,1047265,1047841
2020-06-04 02:22:00+09:00,1047861,1048245,1046801,1047044
2020-06-04 02:23:00+09:00,1046961,1047593,1046801,1047505
2020-06-04 02:24:00+09:00,1047500,1047825,1047275,1047579
2020-06-04 02:25:00+09:00,1047537,1047870,1047249,1047323
2020-06-04 02:26:00+09:00,1047121,1047440,1046860,1047327
2020-06-04 02:27:00+09:00,1047327,1048406,1046988,1048097
2020-06-04 02:28:00+09:00,1048097,1048232,1047687,1047828
2020-06-04 02:29:00+09:00,1047838,1048411,1047735,1048317
2020-06-04 02:30:00+09:00,1048317,1048417,1047850,1048336
2020-06-04 02:31:00+09:00,1048418,1049050,1048189,1048265
2020-06-04 02:32:00+09:00,1048265,1048626,1047926,1048269
2020-06-04 02:33:00+09:00,1048332,1048467,1047968,1047998
2020-06-04 02:34:00+09:00,1048018,1048064,1047599,1047680
2020-06-04 02:35:00+09:00,1047680,1047850,1047494,1047631
2020-06-04 02:36:00+09:00,1047570,1047843,1046980,1047038
2020-06-04 02:37:00+09:00,1047018,1047517,1046921,1047346
2020-06-04 02:38:00+09:00,1047352,1047363,1046819,1047181
2020-06-04 02:39:00+09:00,1047243,1047243,1046513,1046731
2020-06-04 02:40:00+09:00,1046815,1047971,1046730,1047831
2020-06-04 02:41:00+09:00,1047831,1047974,1047274,1047572
2020-06-04 02:42:00+09:00,1047668,1048166,1047186,1047928
2020-06-04 02:43:00+09:00,1047950,1048202,1047570,1047894
2020-06-04 02:44:00+09:00,1047940,1048321,1047443,1048077
2020-06-04 02:45:00+09:00,1048052,1049075,1047857,1048209
2020-06-04 02:46:00+09:00,1048202,1048450,1047846,1048374
2020-06-04 02:47:00+09:00,1048425,1048887,1048085,1048303
2020-06-04 02:48:00+09:00,1048038,1048567,1047336,1048422
2020-06-04 02:49:00+09:00,1048431,1048534,1048079,1048412
2020-06-04 02:50:00+09:00,1048321,1048364,1047922,1048096
2020-06-04 02:51:00+09:00,1048013,1048115,1047213,1048039
2020-06-04 02:52:00+09:00,1047959,1048121,1047651,1047705
2020-06-04 02:53:00+09:00,1047694,1048207,1047411,1047634
2020-06-04 02:54:00+09:00,1047775,1047936,1047664,1047739
2020-06-04 02:55:00+09:00,1047898,1048101,1047356,1047581
2020-06-04 02:56:00+09:00,1047610,1047715,1046268,1046647
2020-06-04 02:57:00+09:00,1046603,1047138,1046471,1046966
2020-06-04 02:58:00+09:00,1046949,1047543,1046853,1047130
2020-06-04 02:59:00+09:00,1047207,1047268,1046642,1047088
2020-06-04 03:00:00+09:00,1047087,1047213,1046811,1047033
2020-06-04 03:01:00+09:00,1047033,1047598,1046838,1047236
2020-06-04 03:02:00+09:00,1047225,1047564,1047125,1047144
2020-06-04 03:03:00+09:00,1047179,1047358,1046484,1046665
2020-06-04 03:04:00+09:00,1046718,1046805,1045000,1045736
2020-06-04 03:05:00+09:00,1045628,1046837,1044323,1045897
2020-06-04 03:06:00+09:00,1045897,1046243,1045565,1045565
2020-06-04 03:07:00+09:00,1045576,1046262,1045540,1045909
2020-06-04 03:08:00+09:00,1045909,1046000,1045344,1045522
2020-06-04 03:09:00+09:00,1045520,1046193,1045439,1046023
2020-06-04 03:10:00+09:00,1046079,1046425,1045904,1046343
2020-06-04 03:11:00+09:00,1046425,1046539,1046274,1046455
2020-06-04 03:12:00+09:00,1046208,1046258,1044842,1045460
2020-06-04 03:13:00+09:00,1045462,1045491,1045093,1045448
2020-06-04 03:14:00+09:00,1045448,1046268,1045368,1046185
2020-06-04 03:15:00+09:00,1046204,1046291,1045655,1045845
2020-06-04 03:16:00+09:00,1045851,1046591,1045681,1046495
2020-06-04 03:17:00+09:00,1046534,1046754,1046321,1046736
2020-06-04 03:18:00+09:00,1046704,1047119,1045643,1046291
2020-06-04 03:19:00+09:00,1046262,1046759,1046089,1046358
2020-06-04 03:20:00+09:00,1046413,1046996,1046356,1046751
2020-06-04 03:21:00+09:00,1047155,1047218,1046611,1046711
2020-06-04 03:22:00+09:00,1046711,1047108,1046414,1046844
2020-06-04 03:23:00+09:00,1046902,1047246,1046796,1046959
2020-06-04 03:24:00+09:00,1046920,1046952,1046330,1046592
2020-06-04 03:25:00+09:00,1046523,1046664,1046258,1046664
2020-06-04 03:26:00+09:00,1046617,1046985,1046520,1046983
2020-06-04 03:27:00+09:00,1046983,1047166,1046501,1047166
2020-06-04 03:28:00+09:00,1047166,1047325,1046868,1047325
2020-06-04 03:29:00+09:00,1047290,1047559,1046971,1047559
2020-06-04 03:30:00+09:00,1047237,1047715,1047033,1047143
2020-06-04 03:31:00+09:00,1047133,1048090,1047123,1047898
2020-06-04 03:32:00+09:00,1048097,1048151,1047707,1048007
2020-06-04 03:33:00+09:00,1047893,1048455,1047797,1048418
2020-06-04 03:34:00+09:00,1048418,1048727,1047954,1048586
2020-06-04 03:35:00+09:00,1048628,1049038,1048377,1049013
2020-06-04 03:36:00+09:00,1049013,1049400,1048679,1049312
2020-06-04 03:37:00+09:00,1049165,1049342,1048760,1048862
2020-06-04 03:38:00+09:00,1048862,1049260,1048862,1048998
2020-06-04 03:39:00+09:00,1048998,1049227,1048828,1048977
2020-06-04 03:40:00+09:00,1048910,1049110,1048300,1048451
2020-06-04 03:41:00+09:00,1048450,1049195,1048362,1049133
2020-06-04 03:42:00+09:00,1049133,1053000,1049133,1052527
2020-06-04 03:43:00+09:00,1052527,1053999,1051674,1052849
2020-06-04 03:44:00+09:00,1052819,1053200,1051689,1052469
2020-06-04 03:45:00+09:00,1052452,1054600,1052335,1053452
2020-06-04 03:46:00+09:00,1053452,1054506,1053018,1053829
2020-06-04 03:47:00+09:00,1053849,1053888,1051975,1052401
2020-06-04 03:48:00+09:00,1052429,1053068,1051737,1052143
2020-06-04 03:49:00+09:00,1052071,1052626,1051781,1052288
2020-06-04 03:50:00+09:00,1052288,1053178,1052284,1052996
2020-06-04 03:51:00+09:00,1052916,1053258,1052712,1053024
2020-06-04 03:52:00+09:00,1053343,1053903,1053303,1053592
2020-06-04 03:53:00+09:00,1053543,1053913,1052683,1052987
2020-06-04 03:54:00+09:00,1052973,1053408,1052245,1053121
2020-06-04 03:55:00+09:00,1053044,1053323,1052057,1052826
2020-06-04 03:56:00+09:00,1052816,1053186,1052200,1052307
2020-06-04 03:57:00+09:00,1052361,1052840,1052154,1052691
2020-06-04 03:58:00+09:00,1052694,1053047,1052317,1052757
2020-06-04 03:59:00+09:00,1052712,1052961,1051441,1051862
2020-06-04 04:00:00+09:00,1051862,1052349,1051119,1051281
2020-06-04 04:01:00+09:00,1051387,1051721,1051210,1051210
2020-06-04 04:13:00+09:00,1051650,1052200,1051017,1052200
2020-06-04 04:14:00+09:00,1052201,1052393,1051392,1051508
2020-06-04 04:15:00+09:00,1051498,1052042,1051215,1051773
2020-06-04 04:16:00+09:00,1051773,1052813,1051623,1051650
2020-06-04 04:17:00+09:00,1051678,1052146,1051365,1051787
2020-06-04 04:18:00+09:00,1051727,1051875,1051223,1051432
2020-06-04 04:19:00+09:00,1051362,1051868,1051200,1051270
2020-06-04 04:20:00+09:00,1051278,1051855,1051278,1051351
2020-06-04 04:21:00+09:00,1051411,1051492,1050633,1050914
2020-06-04 04:22:00+09:00,1050915,1051361,1050700,1050726
2020-06-04 04:23:00+09:00,1050726,1051056,1050525,1051055
2020-06-04 04:24:00+09:00,1050965,1051194,1050636,1050684
2020-06-04 04:25:00+09:00,1050684,1050909,1050435,1050844
2020-06-04 04:26:00+09:00,1050859,1051156,1050280,1050774
2020-06-04 04:27:00+09:00,1050789,1051857,1050776,1051857
2020-06-04 04:28:00+09:00,1051857,1052106,1051246,1052053
2020-06-04 04:29:00+09:00,1052001,1052292,1051672,1051957
2020-06-04 04:30:00+09:00,1051957,1052326,1051662,1051852
2020-06-04 04:31:00+09:00,1051963,1052433,1051844,1052204
2020-06-04 04:32:00+09:00,1052204,1052296,1051906,1051980
2020-06-04 04:33:00+09:00,1051980,1052230,1048784,1049002
2020-06-04 04:34:00+09:00,1049205,1049838,1041922,1046012
2020-06-04 04:35:00+09:00,1046074,1048021,1045514,1047358
2020-06-04 04:36:00+09:00,1047412,1047710,1046579,1047710
2020-06-04 04:37:00+09:00,1047436,1048169,1047329,1047683
2020-06-04 04:38:00+09:00,1047678,1048330,1047630,1047882
2020-06-04 04:39:00+09:00,1047886,1048637,1047879,1047998
2020-06-04 04:40:00+09:00,1047950,1048289,1047557,1048016
2020-06-04 04:41:00+09:00,1047998,1049111,1047998,1049013
2020-06-04 04:42:00+09:00,1048942,1049004,1048264,1048997
2020-06-04 04:43:00+09:00,1048769,1049005,1048263,1048450
2020-06-04 04:44:00+09:00,1048429,1048772,1048143,1048216
2020-06-04 04:45:00+09:00,1048216,1048611,1048098,1048393
2020-06-04 04:46:00+09:00,1048396,1049195,1048255,1048761
2020-06-04 04:47:00+09:00,1048761,1048883,1048000,1048110
2020-06-04 04:48:00+09:00,1048244,1048652,1048096,1048502
2020-06-04 04:49:00+09:00,1048502,1049075,1048277,1048785
2020-06-04 04:50:00+09:00,1048880,1049684,1048774,1049413
2020-06-04 04:51:00+09:00,1049431,1049743,1049337,1049594
2020-06-04 04:52:00+09:00,1049595,1049607,1048579,1048819
2020-06-04 04:53:00+09:00,1048743,1048779,1047776,1048562
2020-06-04 04:54:00+09:00,1048595,1048834,1048121,1048217
2020-06-04 04:55:00+09:00,1048255,1049071,1048163,1048994
2020-06-04 04:56:00+09:00,1048994,1049112,1048625,1048898
2020-06-04 04:57:00+09:00,1048826,1049157,1048769,1048856
2020-06-04 04:58:00+09:00,1048836,1049448,1048794,1049071
2020-06-04 04:59:00+09:00,1049071,1049206,1048343,1048875
2020-06-04 05:00:00+09:00,1048673,1049367,1048673,1048896
2020-06-04 05:01:00+09:00,1048896,1049218,1048558,1049081
2020-06-04 05:02:00+09:00,1048992,1049209,1047787,1048756
2020-06-04 05:03:00+09:00,1048756,1049289,1048474,1048719
2020-06-04 05:04:00+09:00,1048663,1048783,1047915,1048118
2020-06-04 05:05:00+09:00,1048118,1048277,1047788,1047917
2020-06-04 05:06:00+09:00,1047932,1048471,1047800,1047908
2020-06-04 05:07:00+09:00,1047931,1048638,1047931,1048173
2020-06-04 05:08:00+09:00,1048173,1048622,1048044,1048317
2020-06-04 05:09:00+09:00,1048392,1048392,1047740,1047915
2020-06-04 05:10:00+09:00,1047914,1048248,1047671,1048039
2020-06-04 05:11:00+09:00,1048043,1048542,1047978,1048129
2020-06-04 05:12:00+09:00,1048090,1048631,1047763,1047805
2020-06-04 05:13:00+09:00,1047864,1048203,1047746,1047784
2020-06-04 05:14:00+09:00,1047842,1048046,1047718,1047953
2020-06-04 05:15:00+09:00,1048181,1048561,1047744,1047798
2020-06-04 05:16:00+09:00,1047798,1047969,1047660,1047793
2020-06-04 05:17:00+09:00,1047855,1048127,1047099,1047308
2020-06-04 05:18:00+09:00,1047308,1048200,1047202,1047889
2020-06-04 05:19:00+09:00,1047771,1048187,1047506,1048187
2020-06-04 05:20:00+09:00,1048173,1048251,1047482,1048000
2020-06-04 05:21:00+09:00,1048054,1048250,1047659,1047983
2020-06-04 05:22:00+09:00,1047983,1048346,1047612,1047612
2020-06-04 05:23:00+09:00,1047612,1047733,1047100,1047200
2020-06-04 05:24:00+09:00,1047203,1047598,1047203,1047522
2020-06-04 05:25:00+09:00,1047559,1048703,1047522,1048192
2020-06-04 05:26:00+09:00,1048173,1048588,1048013,1048412
2020-06-04 05:27:00+09:00,1048467,1048544,1048257,1048373
2020-06-04 05:28:00+09:00,1048404,1048646,1048309,1048407
2020-06-04 05:29:00+09:00,1048435,1048528,1047704,1047809
2020-06-04 05:30:00+09:00,1047809,1048893,1047618,1048452
2020-06-04 05:31:00+09:00,1048379,1048943,1048307,1048635
2020-06-04 05:32:00+09:00,1048603,1048849,1048512,1048588
2020-06-04 05:33:00+09:00,1048586,1048768,1048405,1048663
2020-06-04 05:34:00+09:00,1048664,1048664,1047990,1048452
2020-06-04 05:35:00+09:00,1048547,1048599,1048256,1048472
2020-06-04 05:36:00+09:00,1048484,1048484,1048121,1048210
2020-06-04 05:37:00+09:00,1048232,1048232,1047611,1047926
2020-06-04 05:38:00+09:00,1047896,1048346,1047668,1048215
2020-06-04 05:39:00+09:00,1048218,1048292,1048195,1048216
2020-06-04 05:40:00+09:00,1048215,1048388,1048179,1048246
2020-06-04 05:41:00+09:00,1048498,1048637,1048223,1048580
2020-06-04 05:42:00+09:00,1048512,1048681,1048273,1048630
2020-06-04 05:43:00+09:00,1048600,1049408,1048484,1049001
2020-06-04 05:44:00+09:00,1049016,1049323,1049003,1049203
2020-06-04 05:45:00+09:00,1049203,1049308,1049109,1049232
2020-06-04 05:46:00+09:00,1049135,1049300,1048838,1048838
2020-06-04 05:47:00+09:00,1048869,1049420,1048846,1049235
2020-06-04 05:48:00+09:00,1049314,1049432,1049034,1049093
2020-06-04 05:49:00+09:00,1049085,1049367,1048995,1049020
2020-06-04 05:50:00+09:00,1049010,1049355,1048909,1049078
2020-06-04 05:51:00+09:00,1049088,1049295,1048882,1048913
2020-06-04 05:52:00+09:00,1048904,1050240,1048872,1049865
2020-06-04 05:53:00+09:00,1049829,1049967,1049510,1049705
2020-06-04 05:54:00+09:00,1049755,1049777,1049380,1049607
2020-06-04 05:55:00+09:00,1049607,1049922,1049556,1049761
2020-06-04 05:56:00+09:00,1049761,1049982,1049566,1049852
2020-06-04 05:57:00+09:00,1049882,1050096,1049304,1049326
2020-06-04 05:58:00+09:00,1049333,1050097,1049211,1049727
2020-06-04 05:59:00+09:00,1049736,1050150,1049734,1050011
2020-06-04 06:00:00+09:00,1050037,1050375,1049630,1049630
2020-06-04 06:01:00+09:00,1050064,1050221,1049685,1049715
2020-06-04 06:02:00+09:00,1049712,1050093,1049712,1049810
2020-06-04 06:03:00+09:00,1049805,1049823,1049400,1049413
2020-06-04 06:04:00+09:00,1049408,1049574,1049334,1049470
2020-06-04 06:05:00+09:00,1049385,1049482,1049199,1049199
2020-06-04 06:06:00+09:00,1049846,1051452,1049605,1050082
2020-06-04 06:07:00+09:00,1050030,1050691,1050030,1050309
2020-06-04 06:08:00+09:00,1050337,1050403,1049960,1050003
2020-06-04 06:09:00+09:00,1050045,1050347,1050026,1050162
2020-06-04 06:10:00+09:00,1050209,1050378,1049896,1049968
2020-06-04 06:11:00+09:00,1049960,1050034,1049836,1050002
2020-06-04 06:12:00+09:00,1049990,1050280,1049990,1050138
2020-06-04 06:13:00+09:00,1050138,1050144,1049931,1050029
2020-06-04 06:14:00+09:00,1050012,1050012,1049490,1049490
2020-06-04 06:15:00+09:00,1049495,1049666,1049372,1049624
2020-06-04 06:16:00+09:00,1049615,1049712,1049466,1049596
2020-06-04 06:17:00+09:00,1049609,1049690,1049272,1049438
2020-06-04 06:18:00+09:00,1049434,1049552,1049326,1049552
2020-06-04 06:19:00+09:00,1049469,1049586,1049340,1049396
2020-06-04 06:20:00+09:00,1049467,1049507,1049120,1049205
2020-06-04 06:21:00+09:00,1049205,1049356,1048853,1048853
2020-06-04 06:22:00+09:00,1048894,1049278,1048750,1049132
2020-06-04 06:23:00+09:00,1049129,1049322,1049053,1049230
2020-06-04 06:24:00+09:00,1049230,1049322,1049082,1049234
2020-06-04 06:25:00+09:00,1049234,1049320,1049060,1049199
